B2_Blue,B3_Green,B4_Red,B8_NIR,B11_SWIR1,B12_SWIR2,NDWI,MNDWI,NDVI,EVI,NIR_Red_Ratio,SWIR_NIR_Ratio,Water_Surface_Probability
0.11423481453700157,0.1906012613969293,0.1440085186297711,0.09117944559440165,0.03934327462440152,0.04099183655323172,0.35283400650132646,0.657802048223039,-0.22462490038399527,-0.12023336906397146,0.6331531388696047,0.4314928037555108,0.8507146942368113
0.16395107628851696,0.238237966125532,0.0842593962992288,0.0888542293801225,0.04964144063500403,0.05952995405545779,0.45670223502115653,0.6551233643725215,0.026542295921896143,0.031490652794362445,1.0545319962247999,0.5586840489340753,0.7706348210622841
0.09594717297958688,0.15343826817142275,0.10860652249031194,0.1064719126936994,0.06706030376486996,0.06879908082857261,0.1807022538378213,0.3917393371214642,-0.009924796945757302,-0.005138649239134313,0.9803454732950945,0.6298403219052736,0.7701682346897686
0.1261256635422886,0.5115770809562985,0.30078364858748213,0.1278445141099721,0.2968438287367711,0.37151944701988665,0.6001245028431605,0.26562060635103363,-0.4034712357423386,-0.2176316224224287,0.42503811197964364,2.3219129174477127,0.6436147320962349
0.1789746525979108,0.1520135094491186,0.30603525832802425,0.22579946697086564,0.5611247308810288,0.2570264104474191,-0.19529757347382676,-0.5736773016722706,-0.1508660257414863,-0.11664205818891225,0.737821740555273,2.485057818818628,0.26179502960198925
0.08585038879057151,0.2655241554884699,0.13811025408306776,0.11644000340398708,0.051464389006249306,0.02097783906515071,0.3903092701597112,0.6752918053345826,-0.085131521346753,-0.04163437106367339,0.8430945564255707,0.44198202938636283,0.6894642781903687
0.08167285695219825,0.2711022741733842,0.31515537871808796,0.24348167625642644,0.18018390492531122,0.24805057260033256,0.05367559150239215,0.20146499817400632,-0.12830101731245047,-0.07105220818776924,0.7725766168002638,0.7400306573195579,0.6017804015468079
0.10363234329047129,0.25201686940320656,0.07994741383208132,0.07100919512201333,0.067461321326642,0.05376873039749337,0.5603500588945859,0.5776780807946452,-0.05921051600189343,-0.028890703854325732,0.8881987761500115,0.9500364172657454,0.8964935371481528
0.16909677261157766,0.2557002999928714,0.11619553409196935,0.07202239777413344,0.07646681844979876,0.05440448033810816,0.5604674423537309,0.5395882722630391,-0.23469143391321734,-0.22043811640660457,0.6198379166373744,1.0617088685328564,0.8393923513468312
0.12205390763642057,0.2702055076797299,0.14689557350445528,0.10491494401957856,0.034574611666450386,0.02005879345273475,0.4406333030134172,0.7731176709253842,-0.1667151551001833,-0.09800460749256146,0.7142144689363044,0.3295489693060144,0.7458595018576774
0.18238323762927383,0.26292490161923526,0.24058425420071872,0.2910617274446874,0.35128195636582255,0.21972787776303268,-0.05078972009305574,-0.14385553270513432,0.0949456498998535,0.09233506415875452,1.209812040325196,1.206898479748008,0.49357861197222586
0.1471190601483207,0.22726759216569623,0.08652078582241651,0.1017953486700818,0.04849945999206399,0.015552743859914918,0.38130165365000046,0.6482577623934674,0.08111128071330373,0.07378629292535968,1.1765421187807517,0.47644082588930836,0.737424738252032
0.13702043243181974,0.2420724559806985,0.01,0.03660505389377938,0.07138567412790367,0.037722467845285185,0.7372945243391398,0.5445281696590798,0.5708619918006466,0.9646249185118191,3.6605053893778567,1.950158968077204,0.6611607247197877
0.21541439438795779,0.5244898414148726,0.24660035559527121,0.4480509481974615,0.40673547099161794,0.33014857552430416,0.07859710773455637,0.12645099832923523,0.29000246814810315,0.38384844571812354,1.816911200780332,0.9077884393012476,0.6607928439837233
0.24547083202350653,0.18116919913763985,0.1413282927159725,0.06489049218873211,0.0766799637175385,0.050548773037199936,0.4725630042129754,0.405233952529014,-0.37066361613256,-2.6604084591838104,0.45914721632661654,1.1816825721481168,0.9852749616335704
0.13818612874716343,0.20646027400177064,0.24074987909963314,0.6997002045401439,0.2621875419630406,0.13334737669139096,-0.5443185199734557,-0.11891075998411203,0.4880113611817208,0.5443466652531753,2.906336680861118,0.3747141136472228,0.40111113943436294
0.11614191442439441,0.22808055345365566,0.16773244023708503,0.07189197186908333,0.046993432524725806,0.0674455782689315,0.520676289991991,0.6583215067933099,-0.39996120397590573,-0.1984731228289384,0.42861101744818103,0.6536673192147464,1.0
0.3438731983331855,0.1524128902898588,0.37004215737403523,0.6133982034942231,0.4403804732840352,0.21836189756590405,-0.6019569538050302,-0.4857807132961941,0.24745379161104805,0.4849267238502992,1.6576441123550296,0.7179357076290858,0.38114354610743245
0.11767135578787366,0.24018328531234207,0.12536665663983373,0.0866189241292149,0.045152490837897775,0.0234339492084622,0.46990000907747703,0.6835132877685599,-0.18278475531235883,-0.10129769202004951,0.6909247358973808,0.5212774378326478,0.9507789970302091
0.17605612141896693,0.3174484265858592,0.1399553277907285,0.07711363213878264,0.02594656984456016,0.04282957905869347,0.6091178539161114,0.8488820739132836,-0.28950106764390665,-0.2634100201204427,0.5509874711885816,0.3364718938133225,0.7308723644172523
0.2415729382927177,0.267231720436503,0.1259736764423952,0.049620666756707316,0.04281429391387167,0.024580019743625427,0.6867900084562115,0.7238197433140464,-0.43482613559545547,30.13469035218855,0.3938971073801882,0.8628318946980734,0.9907941355379458
0.14477303500413238,0.39513326061105447,0.4439649088743731,0.4848019632612043,0.1784639017392994,0.07014953071493432,-0.10190375406902352,0.3777378499990088,0.04396911174591286,0.03333317470947813,1.0919826174784153,0.3681171184596576,0.6248430382919533
0.1696812740753447,0.2882810965935461,0.1874480406712829,0.38753058968087517,0.314482385479938,0.11078187350397414,-0.14685968754767528,-0.043468606950541236,0.3479825830866921,0.40351938416685573,2.0674027228722296,0.8115033854202547,0.4163290317086196
0.21868292725814786,0.3328354733133556,0.0246037796419767,0.06573823273356373,0.07470863551513601,0.03354902579546757,0.670132616696872,0.6333715350228462,0.45531920321407343,-0.24096888460359994,2.671875365905433,1.1364564030482682,0.7932504710970305
0.27569949372922514,0.2820267485989879,0.3414183188872421,0.2847150040516931,0.26094176873514296,0.32934613714704963,-0.0047433516943688496,0.038832785310220316,-0.0905610878037857,-0.11201949544873772,0.8339183585100006,0.9165016420692952,0.6931994553709914
0.30250157163210745,0.18828023342595548,0.3458829972113049,0.5545189440744107,0.3576094728144831,0.23034532148869347,-0.4930521219489028,-0.31018947133974,0.23171423482848919,0.3832246407878026,1.6031980425324197,0.6449003710980439,0.3290160491437719
0.16384510895952076,0.2978581705047663,0.3440218002912797,0.4915369793699555,0.1957932176468894,0.24298175069611025,-0.24535089795766582,0.20675512174701174,0.17654674053988592,0.158493758745516,1.428796020931743,0.39832856095151586,0.5466407949832421
0.1787581710853321,0.36422919936033016,0.30046473867772494,0.7596741584765512,0.3818286758761509,0.20425049289962768,-0.35184961087518546,-0.02358996144936094,0.43315967467232747,0.5167142820237466,2.5283304850336146,0.5026216458933777,0.3178013085202505
0.19089448290125144,0.3548153526464718,0.06371651220863932,0.07027469416878077,0.05324446433797664,0.04899425214993017,0.6693656099677033,0.739035983834665,0.048944868379411956,0.7857819526665323,1.1029275101980862,0.7576619858365758,1.0
0.24226159511320844,0.18701119120972487,0.6070379168177523,0.4047231158770867,0.16479635729321704,0.2397859964468868,-0.3679217548483664,0.06314484726390703,-0.19996302921629375,-0.15659095328828684,0.6667180165594078,0.40718296244602237,0.626156807629602
0.21655060238054324,0.25808662064110954,0.49382884050395026,0.2766537728065787,0.2993588782628159,0.29471204189934186,-0.03472180593233141,-0.07403819333523673,-0.2818688753588306,-0.2075848710161306,0.5602219840466478,1.0820704710653308,0.7915732521474492
0.13541531251033614,0.15952892517392675,0.12058035997050616,0.018515765429909577,0.048337329485570124,0.04041003458735337,0.7920099120382238,0.5349189355939385,-0.7337702200315316,-0.3512767475954596,0.15355540018655178,2.6106039023095144,0.8422590913030628
0.21781200142854112,0.21735193286718235,0.1118049334454113,0.028367674371185925,0.048950522878739015,0.03130358774267772,0.7691053254560436,0.6323689712764601,-0.5952465347822824,-3.179421514020781,0.2537247105024786,1.725574054405371,1.0
0.19921611992382918,0.2902227541516155,0.0708928014217577,0.08446341904421915,0.039017470380208454,0.024383900968420132,0.5491511292034081,0.7629847905996852,0.0873516205643882,2.1610188500134515,1.1914244796411195,0.4619451926257156,0.7912782127322135
0.09533973956605028,0.15987459858002315,0.3772905521525258,0.24932304422760784,0.3826834717872908,0.31678099477520694,-0.21859472364955812,-0.4106636420621762,-0.20422076486078478,-0.1143376255342871,0.6608250400259554,1.5348900979964668,0.5584964252810032
0.09306223326827025,0.24201448185366714,0.29952567890527737,0.49613293765926714,0.21880267072716886,0.2574361447752295,-0.3442651821140007,0.050370979023890594,0.24710001835069778,0.1893863174273342,1.6563953363616777,0.4410162158543029,0.36656918242077785
0.2283818294902407,0.46760214587599297,0.2722071734992805,0.21634243252055432,0.37446330465989974,0.17280741956724746,0.36736852852097557,0.11060760319381281,-0.11434814456990491,-0.12286371063048991,0.7947712389039079,1.7308823807568228,0.750679102014837
0.14730943352359757,0.24309386091534263,0.39817977806554505,0.35246503706560717,0.378343118664388,0.32104353613107534,-0.18364460093040705,-0.21763953899317776,-0.06090062847093753,-0.04334427791326546,0.8851907014915938,1.073420279680006,0.5998244907881538
0.2312695926241568,0.3954164514190924,0.3374424050890156,0.24972800825087124,0.12282452209681044,0.059220430626481135,0.22582297807029286,0.5259945532151504,-0.1493849057196456,-0.14240640170653057,0.7400611318692862,0.4918331866621205,0.8483345917243976
0.15161004807926534,0.4304940204008033,0.3065309962691144,0.2546315874011925,0.10655669123828096,0.19817104504048344,0.2566864104872807,0.6031782886458941,-0.09248551200344055,-0.06630843954642023,0.8306878929060807,0.41847396988651,0.7767157954808395
0.18805492625026599,0.211884693765374,0.32554549166998986,0.5420164899975225,0.3176505690064482,0.3132544606622367,-0.43789796772089384,-0.1997333939338596,0.2495164644161341,0.2595728034857587,1.6649485367377534,0.5860533302370562,0.5480208207698938
0.10840888958847775,0.3502506259814595,0.13901339701709964,0.08682215236974862,0.07818091932824181,0.03992174981409843,0.6027107764648614,0.6350365878323597,-0.23110287458751358,-0.1177774759132755,0.6245596052808402,0.9004720246428967,0.7036926349384487
0.1806545669976816,0.23794591245543392,0.20184254990217615,0.35856383403403075,0.2456332256124672,0.3585263094873823,-0.20220612033323607,-0.01589670139151841,0.27965649325953207,0.3225487966052816,1.7764531522605607,0.6850474094081512,0.5598970499915076
0.1413464087858065,0.18511993090969242,0.14362977342041303,0.0875658456270286,0.07370326062878681,0.06569833569750166,0.35775274574883004,0.43047406076182826,-0.24249563215936215,-0.1576164000110542,0.6096636062407336,0.8416895891431548,0.8695210244716608
0.20860827489783607,0.16519657484549705,0.5343986994487973,0.2708058595205717,0.3506424496947346,0.24545540826276335,-0.24222177756559224,-0.3595033838599665,-0.32736133569041675,-0.22624938408697637,0.5067487248750658,1.2948111621938443,0.7856077123795756
0.1430205185922413,0.2500546255165986,0.13399694860997569,0.0925715220426038,0.05473434242052787,0.06695356171025249,0.4596353915072501,0.6408377718460022,-0.1828384437077907,-0.1256992976798054,0.6908479857407138,0.5912654476539511,0.6957552205684593
0.13773059419985648,0.2941839950143619,0.08935516677557316,0.07987781488635695,0.029377878934114737,0.05004469440703948,0.5729164925574326,0.8184095142260622,-0.05600180175368376,-0.04063839900278425,0.8939361624938826,0.36778521014765975,0.852543073388886
0.1380533950415153,0.12657574254056803,0.1296350702880163,0.047039618796968455,0.017732635275901208,0.014101362293194794,0.45811685746498215,0.7542396977332321,-0.4675001943901396,-0.26156024977000353,0.3628618296920598,0.3769723422385373,0.8091349120562096
0.07246589397859171,0.5060826563902658,0.4392595561498549,0.6607186262939638,0.38149850354042414,0.1815294794897894,-0.1325298250855171,0.14036367430283256,0.20133042061988343,0.14752994205641137,1.5041644900914963,0.577399347253591,0.3767032402451604
0.08369761569589808,0.2845773352607403,0.14436542076214054,0.03917495065096763,0.013487696428707077,0.04182960011955137,0.7579942915884078,0.9094982973865929,-0.5731189781370377,-0.2058303832414019,0.27135965416201036,0.34429389710983216,0.9632863003373856
0.26388039236925354,0.11424285548330826,0.24056720638260026,0.3119113583295614,0.31028032850199294,0.2733297800530548,-0.463842657045865,-0.4617827256884805,0.1291346968078862,0.2297831770257684,1.2965664066177602,0.9947708546546569,0.3920097428249598
0.22674399710008067,0.24621716301349775,0.4021149753578877,0.7144728171974969,0.3054777766987373,0.2961319663983256,-0.48741598624892185,-0.10741554692553462,0.2797431997037669,0.32180836345078123,1.7767873891331853,0.42755689138316944,0.29177705232557194
0.14149912213383642,0.1922833173841472,0.3338461480324124,0.43193357060382354,0.2631204135103839,0.280134262956366,-0.3839214507510964,-0.15554790468469432,0.12808830030924995,0.10330354748705392,1.293810257058553,0.6091687042119772,0.4639595975638317
0.07876259068932716,0.22491762510620816,0.056024209512227544,0.09353678048408297,0.051295827002467625,0.02894498425867356,0.41255778634494306,0.628578357709491,0.2508178835455744,0.11178260700041355,1.669577871753242,0.5484027431454779,0.7158876905826023
0.20265785908135678,0.21519330731145825,0.29015779712763445,0.3927099205302903,0.22272611970499762,0.281540455422481,-0.29201459227165644,-0.017201366116274864,0.15017860817082618,0.15887506505584725,1.3534356974648005,0.5671517526326872,0.3659577986805845
0.20408610435720628,0.30917189497483655,0.38255276361311513,0.509035801673189,0.10660851883225667,0.17619629372415335,-0.2442703821011957,0.48718835571836683,0.14186256193119526,0.13907141539572995,1.3306290009918447,0.209432260917281,0.5075516650411406
0.16329391148260242,0.24696855346265353,0.14255151500027657,0.07801502196360696,0.041332988898309476,0.01,0.5198832934170315,0.7132655721518186,-0.2925942163531229,-0.22768378486066218,0.5472759932678055,0.5298080787260521,1.0
0.27786699596907366,0.26322644167240333,0.3642874493891691,0.2267183041452073,0.3497812766413309,0.24656624093112092,0.07451480567726457,-0.14119697417028157,-0.2327712453241963,-0.2588921785798942,0.6223610078397279,1.5428012218074134,0.5525901115684195
0.2992751349907845,0.27491453387723047,0.4839877122936558,0.4276888927801293,0.20107886161906197,0.2181661591354061,-0.2174403840153809,0.15511911080443472,-0.06175305936359972,-0.06743822008744517,0.8836771717886759,0.4701521713878938,0.6028840693843793
0.09366162655450973,0.2192045689271935,0.10568038262346656,0.06720286241508279,0.01384820701637085,0.014387757092777835,0.5307184446986585,0.881158188652305,-0.22256361627064605,-0.096307157994796,0.6359066909752095,0.20606573170702858,0.9697652320232371
0.10957531985534061,0.3377175387048707,0.15825180008365383,0.09987608100195838,0.06198179518527618,0.026015118715418496,0.5435213106220721,0.6898579010276198,-0.22615038265600687,-0.11888451331095648,0.631121294981558,0.6205869770166562,0.8495100031167861
0.09611276110353469,0.3573180732424705,0.13663347345144242,0.03152460587099504,0.051735221509252936,0.033887358904286395,0.8378541885223662,0.7470489925247817,-0.6250598722580832,-0.23244305939135357,0.23072388540424818,1.6411060528706813,1.0
0.19497999377166253,0.29585022505929603,0.12318294139768662,0.0397853407590069,0.01,0.020746629311819493,0.7629253582706143,0.9346085163215997,-0.5117413004236812,-0.6586800680433793,0.3229776810618844,0.2513488588817998,1.0
0.19623168414563844,0.19981492432389578,0.0947627666504884,0.0664507673246916,0.05865700805039949,0.04473084387229726,0.5008687231669928,0.5461247377107251,-0.17561800568279604,-0.43346262900339244,0.7012328752470943,0.8827137806218179,0.9361185741723135
0.08804464621730496,0.0886128961502071,0.09888023912937545,0.06166744812569847,0.03176813246827709,0.026697852579623895,0.17930121303846908,0.47220699419411377,-0.23178652797753652,-0.09353575770746048,0.6236579590489492,0.5151523767210718,0.9084211799729857
0.14516434440648038,0.15575673060988954,0.07855425712099212,0.09924624934808036,0.09232024113661991,0.040761560387929184,0.2216071407131138,0.25571293065480677,0.1163775775334336,0.10735942529946836,1.2634101955189698,0.9302139047374023,0.6196623088188589
0.2870352202614842,0.3055230436481111,0.44066058877587067,0.43864283945883636,0.47263353104565864,0.2670286652180883,-0.1788845724221329,-0.21475175155245718,-0.0022947133517779435,-0.0026138786061930047,0.9954210806039185,1.0774905880801728,0.5040347444411155
0.2592266738045183,0.4002579814271594,0.2427897096992857,0.37407037850360736,0.3013004763983309,0.21923241292678738,0.033819764687287826,0.1410538265557391,0.21282081839138503,0.3701765110811749,1.5407175986450283,0.8054646764697653,0.832162726399845
0.2197831999659402,0.23898502544198547,0.5806444327527857,0.503953815647557,0.45531312035393556,0.2193067247748751,-0.35664953230468704,-0.3115780968476569,-0.07070877831338787,-0.05741267236689957,0.8679215492661402,0.9034818394397497,0.6591252622208732
0.26298189558529783,0.38755050498444105,0.3580071747481808,0.42254482725094655,0.49251288835335927,0.23240968281933405,-0.04319778287074154,-0.11926684391544716,0.08268206645742218,0.1009521604585552,1.180269159544528,1.1655873095349927,0.6282106755644155
0.24348194660400224,0.4249821097053679,0.37048845327448354,0.46823873093610185,0.259971151867091,0.12834445813466258,-0.04842768916998066,0.24090834673808023,0.11654597526086077,0.13102869012998433,1.2638416306842304,0.5552106963628514,0.7530192293847054
0.08815343680649736,0.43706959889049757,0.1916325612621195,0.6614617210797245,0.2218651198429236,0.4138261263724595,-0.2042655663156782,0.3265945364985954,0.5507353284889788,0.5462859639352631,3.4517188348537537,0.33541641605619477,0.5490787760320511
0.30965537839224305,0.22018595328384202,0.11993143385323744,0.10732833211518426,0.05063178012305157,0.0477204923741712,0.34458839262891366,0.6260822399914323,-0.05545681033485008,0.06358800386234671,0.8949141077269529,0.47174664066067545,0.6182275362703077
0.16877566807106406,0.3906648385809283,0.5364502262875562,0.38048506290288053,0.27189217564798784,0.27015564946901593,0.013200774140618265,0.17926406389519264,-0.17009396979625194,-0.11697262408634784,0.709264428008512,0.7145935600562291,0.8267866403399882
0.2582501172450542,0.1824046849125203,0.1332588358532358,0.08846108631386662,0.054970902102379746,0.01,0.34682713202672094,0.5368445189021969,-0.20204656893937892,2.2920650588488245,0.6638290492894056,0.621413373868581,0.9213132997257573
0.1451970050137675,0.3438205476213956,0.06380732224289973,0.0774098642525982,0.08201815983777831,0.043336321190365554,0.6324583312576468,0.6147923690302785,0.09632355910257517,0.09159313071745957,1.2131815210473254,1.05953111570048,0.8238049724643256
0.1529609217007244,0.11949793476312437,0.08776801380463181,0.06841992273051682,0.07909076921775515,0.055685695065275036,0.27181031496347247,0.20347162117166387,-0.12387698757874867,-0.10801239258861677,0.7795541879621058,1.1559611011147581,0.7586716715978223
0.15436826083226055,0.2713293678196347,0.38568230513930635,0.5417282503859773,0.15355479448751846,0.2298178296467496,-0.33257038186678933,0.2771921944385768,0.1682598330555843,0.14459087086489195,1.4045971079495276,0.2834535477485469,0.5145285883896242
0.2513300185952967,0.27500815151604713,0.1946031231084696,0.687206395375715,0.29343195271930117,0.2559450312359167,-0.42838496382245544,-0.03241115654223111,0.5586277557017324,1.2697924293174092,3.5313225419957575,0.4269924649913562,0.44360789169320713
0.07856390945253987,0.45151763934435557,0.32461975917797514,0.4952683246195776,0.3743824460633133,0.325368105313566,-0.04620968934948075,0.0933953085172136,0.20813641375441566,0.14949462412791276,1.5256875486376134,0.7559184132174845,0.7467364471593716
0.12347494261947362,0.10435173595611863,0.10693307009963823,0.0678561386173912,0.07447587245026331,0.04527638171358682,0.21192757549044985,0.16706516276817307,-0.22356604145688214,-0.12470419362756983,0.6345664494076901,1.0975554160279797,0.5118777652838189
0.17369164604558937,0.3212198000669207,0.2367269422024037,0.01592600453795584,0.03754656466895234,0.05302661903990408,0.9055245278426609,0.7906907204269583,-0.8739297938660315,-0.48694618210483415,0.06727584274855773,2.35756335366278,1.0
0.14505551734044286,0.22395111582811972,0.14714912277117675,0.02553053072363548,0.02540233769426919,0.04912406638303487,0.7953313914950522,0.7962543743795522,-0.7043018073417378,-0.3705584239560571,0.17350107321629446,0.9949788341357184,0.8966784401977482
0.1404830660958196,0.15065915396147006,0.09393299511374337,0.05494626488083295,0.05174409984074534,0.02945273324559783,0.46551734686549184,0.4887028852677567,-0.2618681086561735,-0.17253170655980202,0.5849516968377133,0.9417218796030513,0.7998283863412886
0.2236947643190771,0.2831454084096442,0.27302608178025606,0.4258030915839693,0.1952828584683727,0.25606712022783695,-0.20122432472261412,0.1836483252016409,0.21861853458153616,0.27552233824715683,1.5595692865953914,0.4586224532610337,0.7012507762205377
0.21762586333527345,0.3824884037728784,0.33332667789615983,0.5295952745616765,0.39277159187500843,0.17157768517631589,-0.16128659495081865,-0.013264179965246804,0.2274465217931823,0.2586072954880735,1.5888175465111114,0.7416448196220946,0.5172985422431303
0.15939749251793853,0.509924951925509,0.3188868830745496,0.48465886816244313,0.48220728655385425,0.2783080001270704,0.02540367463531789,0.02793747072883904,0.20630061802044397,0.18816352145987622,1.5198457317830125,0.9949416346844449,0.5080784097506705
0.19796354130426033,0.20323058154742402,0.11728514473202072,0.05294022051670408,0.038693000949978115,0.04144690434638364,0.5866802922883352,0.6801221232709413,-0.3779984500036117,-0.5915696941898011,0.4513804424052559,0.7308809931717088,0.8513697345009731
0.05062155426995535,0.3906896387356107,0.17912287593425774,0.0371328618046482,0.02920413550943531,0.017160278586146372,0.8264099632078424,0.8608975064612793,-0.6565838003384663,-0.20492627962630938,0.20730385000225643,0.7864768318443862,0.9404095494135243
0.10865598229800699,0.26558738722161107,0.0901017738416715,0.06994499080320846,0.0726953722973353,0.021218937125960586,0.5830805288303081,0.5702094165205968,-0.12594308346805985,-0.06333546040840575,0.776288721308827,1.0393220652764807,0.6912989970602016
0.17733667841006895,0.1930421418192862,0.14810639993997224,0.09026676738273037,0.01633235733914349,0.08172528201616164,0.36276788727201903,0.8439890492415211,-0.24264321864272695,-0.2228440756383661,0.6094724294109877,0.18093433289678343,0.8646510450025738
0.1509808328846995,0.20685559884293836,0.11261794231256218,0.07708066547895227,0.05626483387387233,0.016165617327653137,0.4570565639930512,0.5723263807913495,-0.18733546464751416,-0.14319567925407914,0.6844439162724252,0.7299474326572323,0.8325667816205209
0.17399228228232597,0.1348460286569809,0.3019836724036928,0.44811765830757827,0.36532509453412915,0.3092865332392193,-0.5373776045670621,-0.4608004244760941,0.19481899300900637,0.18686468982965976,1.4839135332738544,0.8152436927253996,0.3690838730902293
0.13895152002333885,0.22929164797041346,0.1191502088289503,0.06619079712276911,0.03582443594557004,0.027504548344447693,0.5519815256578418,0.7297452842814095,-0.2857403920640039,-0.17916979087923676,0.5555239707367294,0.5412298612921009,1.0
0.23827271201405484,0.2809058654249248,0.15277493072557624,0.10189458086802893,0.06598136146284599,0.04292021219551454,0.46763603932661074,0.6195803341920508,-0.19978971781569527,-0.5494666099497004,0.6669587764438795,0.6475453444212416,0.8506359406069933
0.24405785347202952,0.3576980604962199,0.08815743449117464,0.077636347997591,0.08701562284871467,0.06081284885599336,0.6433254689598249,0.608666761974929,-0.06345887243568106,0.11749997796646437,0.880655709251191,1.120810356141616,0.7114546503089688
0.13314570144409804,0.21819537876066228,0.12336377553000785,0.07942633460438878,0.03051094904779408,0.07269725702320695,0.46625981211950374,0.7546427602654936,-0.21666461395232775,-0.13378980671504084,0.6438383898607937,0.3841414714623893,0.8016746838773474
0.15965078396955149,0.3426025011792978,0.18485345355148083,0.2477502742079193,0.2559941226960078,0.06761681416288534,0.16067041763149864,0.14468571159420957,0.14539130529966124,0.13561310226438766,1.3402523428588349,1.0332748309338693,0.7250791045300982
0.13059115907293856,0.17255633931918035,0.12556114747812502,0.12260554816345846,0.11755536482578724,0.03702540824365213,0.16923184623102788,0.18958550691877415,-0.011909733927131,-0.008241694370941103,0.9764608768394563,0.9588095040288185,0.5689082151717918
0.07890946666290781,0.3560345687276063,0.11670985201314187,0.10202319007421747,0.03458764099749323,0.037376396914703194,0.5545400635016544,0.8229100131206861,-0.06714423115396861,-0.03033277873579876,0.8741609068506845,0.3390174427238762,0.8235287858458072
0.1464199370292968,0.33547034669552134,0.14981442896311503,0.12364478522439952,0.05982007891915507,0.02158833548327045,0.4613778696104239,0.697336059550975,-0.09569852607259613,-0.07077606583413407,0.8253196042608234,0.48380591879058343,0.9211262227644053
0.2697082940584814,0.40766646515022714,0.26645259435533836,0.4106358606461528,0.4340439135965091,0.30440805466743437,-0.003628726697111401,-0.0313379151692969,0.2129459825016466,0.36537641680133925,1.5411216454456167,1.0570044051036422,0.6540574440304978
0.11875907111521605,0.11651205928974437,0.12081668668851672,0.07478378539056241,0.03347269429468263,0.016663544609318674,0.218134763820501,0.5536520413611145,-0.23534146318084403,-0.126604410198016,0.6189855676423731,0.4475929390290897,0.8819338775162772
0.23372462166737687,0.24887208272746628,0.12979828372688015,0.06622338806032278,0.041731223952469795,0.049638032640806774,0.5796614410562378,0.7127959455848063,-0.3243258517638446,-1.7261072192816778,0.5102023398065035,0.6301583953158172,0.9932511390815763
0.256551703273481,0.26112547063284985,0.3185557733790274,0.3070547611001393,0.29125982903088216,0.2463965172533513,-0.08083577692803905,-0.05455315052079913,-0.018383661471530262,-0.022215564656306256,0.9638963935360729,0.9485598854983845,0.4980171066720605
0.1368554585395866,0.3117436941788529,0.11821573871267994,0.10675632903710824,0.04387209145826961,0.023824117631671377,0.48981446540079104,0.7532612823715449,-0.05093703316234239,-0.036280725445601125,0.9030635869609234,0.41095541457799367,0.8717572267089453
